,time,input,gAseen,gAacc,gBseen,gBacc,score,prediction,ground_truth,group_membership
5404,5404,B_acc,524,52,4881,894,0.7475257,1,1.0,1.0
5405,5405,B_acc,524,52,4882,895,0.8904043,1,1.0,1.0
5406,5406,B_rej,524,52,4883,895,4.3370706e-05,0,0.0,1.0
5407,5407,B_rej,524,52,4884,895,0.31012246,0,1.0,1.0
5408,5408,B_rej,524,52,4885,895,0.0006693613,0,0.0,1.0
5409,5409,A_rej,525,52,4885,895,0.0010944611,0,0.0,0.0
5410,5410,B_rej,525,52,4886,895,0.2771019,0,0.0,1.0
5411,5411,B_rej,525,52,4887,895,0.33336788,0,0.0,1.0
5412,5412,B_acc,525,52,4888,896,0.77406704,1,1.0,1.0
5413,5413,B_rej,525,52,4889,896,0.04526423,0,0.0,1.0
5414,5414,B_rej,525,52,4890,896,8.1609396e-05,0,0.0,1.0
5415,5415,B_rej,525,52,4891,896,8.53072e-05,0,0.0,1.0
5416,5416,B_rej,525,52,4892,896,0.2652239,0,0.0,1.0
5417,5417,B_rej,525,52,4893,896,0.0012041487,0,0.0,1.0
5418,5418,B_rej,525,52,4894,896,0.34642106,0,1.0,1.0
5419,5419,B_rej,525,52,4895,896,0.3074838,0,0.0,1.0
5420,5420,B_rej,525,52,4896,896,0.0063773375,0,0.0,1.0
5421,5421,B_rej,525,52,4897,896,0.4105448,0,1.0,1.0
5422,5422,B_rej,525,52,4898,896,0.00018844208,0,0.0,1.0
5423,5423,B_rej,525,52,4899,896,0.1096007,0,0.0,1.0
5424,5424,B_acc,525,52,4900,897,0.7979722,1,0.0,1.0
5425,5425,B_acc,525,52,4901,898,0.59658694,1,1.0,1.0
5426,5426,B_rej,525,52,4902,898,0.26686966,0,0.0,1.0
5427,5427,B_rej,525,52,4903,898,0.0001661555,0,0.0,1.0
5428,5428,B_rej,525,52,4904,898,0.008639415,0,0.0,1.0
5429,5429,B_rej,525,52,4905,898,0.206144,0,0.0,1.0
5430,5430,A_rej,526,52,4905,898,0.433028,0,1.0,0.0
5431,5431,B_rej,526,52,4906,898,0.00550649,0,0.0,1.0
5432,5432,B_rej,526,52,4907,898,0.24442501,0,0.0,1.0
5433,5433,A_rej,527,52,4907,898,0.0011621491,0,0.0,0.0
5434,5434,B_rej,527,52,4908,898,0.3219947,0,0.0,1.0
5435,5435,B_acc,527,52,4909,899,0.77478456,1,1.0,1.0
5436,5436,B_rej,527,52,4910,899,0.027383074,0,0.0,1.0
5437,5437,B_rej,527,52,4911,899,0.22395593,0,0.0,1.0
5438,5438,B_rej,527,52,4912,899,0.019563416,0,0.0,1.0
5439,5439,B_rej,527,52,4913,899,0.07799367,0,0.0,1.0
5440,5440,B_acc,527,52,4914,900,0.823347,1,1.0,1.0
5441,5441,B_rej,527,52,4915,900,0.3787549,0,0.0,1.0
5442,5442,B_rej,527,52,4916,900,0.0020950362,0,0.0,1.0
5443,5443,A_rej,528,52,4916,900,0.0226618,0,0.0,0.0
5444,5444,B_rej,528,52,4917,900,0.3607762,0,1.0,1.0
5445,5445,B_acc,528,52,4918,901,0.70167303,1,0.0,1.0
5446,5446,B_rej,528,52,4919,901,0.0016270843,0,0.0,1.0
5447,5447,A_rej,529,52,4919,901,0.0043383,0,0.0,0.0
5448,5448,B_rej,529,52,4920,901,0.17949687,0,0.0,1.0
5449,5449,B_rej,529,52,4921,901,0.00013914017,0,0.0,1.0
5450,5450,B_rej,529,52,4922,901,0.0920127,0,1.0,1.0
5451,5451,B_rej,529,52,4923,901,0.27702996,0,0.0,1.0
5452,5452,B_rej,529,52,4924,901,0.34653696,0,0.0,1.0
5453,5453,B_rej,529,52,4925,901,0.007840477,0,1.0,1.0
5454,5454,B_acc,529,52,4926,902,0.5425471,1,0.0,1.0
5455,5455,B_rej,529,52,4927,902,0.43860957,0,0.0,1.0
5456,5456,B_rej,529,52,4928,902,0.36270255,0,1.0,1.0
5457,5457,B_acc,529,52,4929,903,0.8031298,1,1.0,1.0
5458,5458,B_rej,529,52,4930,903,0.0012837352,0,0.0,1.0
5459,5459,B_rej,529,52,4931,903,0.013320171,0,0.0,1.0
5460,5460,B_rej,529,52,4932,903,1.4793959e-05,0,0.0,1.0
5461,5461,B_rej,529,52,4933,903,0.048682846,0,0.0,1.0
5462,5462,B_rej,529,52,4934,903,0.17879638,0,0.0,1.0
5463,5463,B_rej,529,52,4935,903,0.36432406,0,0.0,1.0
5464,5464,B_rej,529,52,4936,903,0.10403562,0,0.0,1.0
5465,5465,B_rej,529,52,4937,903,0.00063996983,0,0.0,1.0
5466,5466,B_rej,529,52,4938,903,0.0017663747,0,0.0,1.0
5467,5467,B_rej,529,52,4939,903,0.2950744,0,0.0,1.0
5468,5468,B_rej,529,52,4940,903,2.5583511e-05,0,0.0,1.0
5469,5469,B_rej,529,52,4941,903,0.21552458,0,0.0,1.0
5470,5470,B_acc,529,52,4942,904,0.583944,1,0.0,1.0
5471,5471,B_rej,529,52,4943,904,0.012631044,0,0.0,1.0
5472,5472,B_rej,529,52,4944,904,0.3904184,0,0.0,1.0
5473,5473,B_rej,529,52,4945,904,0.12346007,0,1.0,1.0
5474,5474,B_rej,529,52,4946,904,0.035605405,0,0.0,1.0
5475,5475,B_rej,529,52,4947,904,0.46338296,0,1.0,1.0
5476,5476,B_rej,529,52,4948,904,0.0691733,0,0.0,1.0
5477,5477,B_rej,529,52,4949,904,0.00013474007,0,0.0,1.0
5478,5478,B_acc,529,52,4950,905,0.9989108,1,1.0,1.0
5479,5479,B_rej,529,52,4951,905,0.000119840144,0,0.0,1.0
5480,5480,B_rej,529,52,4952,905,0.3353316,0,0.0,1.0
5481,5481,B_rej,529,52,4953,905,0.0021913783,0,0.0,1.0
5482,5482,B_rej,529,52,4954,905,0.40564096,0,0.0,1.0
5483,5483,B_rej,529,52,4955,905,0.19738053,0,0.0,1.0
5484,5484,B_acc,529,52,4956,906,0.87074715,1,1.0,1.0
5485,5485,B_rej,529,52,4957,906,0.47082826,0,1.0,1.0
5486,5486,B_rej,529,52,4958,906,0.041045588,0,0.0,1.0
5487,5487,A_rej,530,52,4958,906,0.008014056,0,0.0,0.0
5488,5488,A_rej,531,52,4958,906,0.35711303,0,0.0,0.0
5489,5489,B_rej,531,52,4959,906,0.260105,0,1.0,1.0
5490,5490,B_rej,531,52,4960,906,0.0015478234,0,0.0,1.0
5491,5491,B_rej,531,52,4961,906,0.41306078,0,1.0,1.0
5492,5492,B_rej,531,52,4962,906,0.021826318,0,0.0,1.0
5493,5493,B_rej,531,52,4963,906,0.024731677,0,0.0,1.0
5494,5494,B_acc,531,52,4964,907,0.5807919,1,1.0,1.0
5495,5495,B_rej,531,52,4965,907,0.055277277,0,0.0,1.0
5496,5496,B_rej,531,52,4966,907,0.0008537771,0,0.0,1.0
5497,5497,B_rej,531,52,4967,907,0.0034247441,0,0.0,1.0
5498,5498,B_rej,531,52,4968,907,0.28533,0,0.0,1.0
5499,5499,B_acc,531,52,4969,908,0.95694387,1,1.0,1.0
5500,5500,B_rej,531,52,4970,908,0.019038668,0,0.0,1.0
5501,5501,B_rej,531,52,4971,908,1.1702195e-05,0,0.0,1.0
5502,5502,B_rej,531,52,4972,908,0.053850982,0,0.0,1.0
5503,5503,B_rej,531,52,4973,908,0.042192854,0,0.0,1.0
5504,5504,B_rej,531,52,4974,908,0.31304136,0,0.0,1.0
5505,5505,B_rej,531,52,4975,908,0.0006743579,0,0.0,1.0
5506,5506,B_rej,531,52,4976,908,0.0010202791,0,0.0,1.0
5507,5507,B_rej,531,52,4977,908,0.0026101302,0,0.0,1.0
5508,5508,B_rej,531,52,4978,908,0.08255849,0,0.0,1.0
5509,5509,B_acc,531,52,4979,909,0.53399545,1,1.0,1.0
5510,5510,B_rej,531,52,4980,909,0.053007897,0,0.0,1.0
5511,5511,B_rej,531,52,4981,909,0.2931345,0,0.0,1.0
5512,5512,B_rej,531,52,4982,909,0.38379166,0,0.0,1.0
5513,5513,A_rej,532,52,4982,909,0.0013853268,0,0.0,0.0
5514,5514,B_rej,532,52,4983,909,0.0004599585,0,0.0,1.0
5515,5515,B_rej,532,52,4984,909,0.20068693,0,0.0,1.0
5516,5516,B_rej,532,52,4985,909,0.0027809779,0,0.0,1.0
5517,5517,B_acc,532,52,4986,910,0.64367783,1,1.0,1.0
5518,5518,B_rej,532,52,4987,910,0.031371254,0,1.0,1.0
5519,5519,A_rej,533,52,4987,910,0.16759232,0,0.0,0.0
5520,5520,B_rej,533,52,4988,910,0.00022244627,0,0.0,1.0
5521,5521,B_rej,533,52,4989,910,0.26083174,0,1.0,1.0
5522,5522,B_rej,533,52,4990,910,0.40694034,0,1.0,1.0
5523,5523,B_rej,533,52,4991,910,0.47565916,0,0.0,1.0
5524,5524,B_rej,533,52,4992,910,7.155501e-05,0,0.0,1.0
5525,5525,B_acc,533,52,4993,911,0.5561662,1,1.0,1.0
5526,5526,B_rej,533,52,4994,911,0.0032040288,0,0.0,1.0
5527,5527,B_rej,533,52,4995,911,0.46727127,0,1.0,1.0
5528,5528,B_rej,533,52,4996,911,0.0685883,0,0.0,1.0
5529,5529,B_rej,533,52,4997,911,0.00035598138,0,0.0,1.0
5530,5530,B_rej,533,52,4998,911,0.36227176,0,0.0,1.0
5531,5531,B_rej,533,52,4999,911,0.0033398166,0,0.0,1.0
5532,5532,B_acc,533,52,5000,912,0.77333003,1,1.0,1.0
5533,5533,B_rej,533,52,5001,912,0.41124386,0,0.0,1.0
5534,5534,B_rej,533,52,5002,912,0.023837691,0,0.0,1.0
5535,5535,B_rej,533,52,5003,912,0.08413918,0,0.0,1.0
5536,5536,B_rej,533,52,5004,912,0.15971409,0,1.0,1.0
5537,5537,B_rej,533,52,5005,912,0.12015928,0,0.0,1.0
5538,5538,B_rej,533,52,5006,912,0.450733,0,1.0,1.0
5539,5539,B_rej,533,52,5007,912,0.3496158,0,1.0,1.0
5540,5540,B_acc,533,52,5008,913,0.8359642,1,1.0,1.0
5541,5541,B_rej,533,52,5009,913,0.022326566,0,0.0,1.0
5542,5542,B_rej,533,52,5010,913,0.45131615,0,0.0,1.0
5543,5543,B_rej,533,52,5011,913,0.4261423,0,1.0,1.0
5544,5544,B_rej,533,52,5012,913,0.00044237045,0,0.0,1.0
5545,5545,B_rej,533,52,5013,913,0.4119701,0,1.0,1.0
5546,5546,B_rej,533,52,5014,913,0.3369732,0,1.0,1.0
5547,5547,B_rej,533,52,5015,913,0.0043172003,0,0.0,1.0
5548,5548,B_rej,533,52,5016,913,0.007847256,0,0.0,1.0
5549,5549,B_rej,533,52,5017,913,0.3369732,0,0.0,1.0
5550,5550,B_acc,533,52,5018,914,0.6779188,1,1.0,1.0
5551,5551,A_rej,534,52,5018,914,0.11223431,0,0.0,0.0
5552,5552,B_rej,534,52,5019,914,0.021363841,0,0.0,1.0
5553,5553,B_rej,534,52,5020,914,0.11295935,0,0.0,1.0
5554,5554,B_rej,534,52,5021,914,0.49611616,0,0.0,1.0
5555,5555,B_rej,534,52,5022,914,0.3775266,0,0.0,1.0
5556,5556,B_rej,534,52,5023,914,0.017727114,0,0.0,1.0
5557,5557,B_rej,534,52,5024,914,0.013772009,0,0.0,1.0
5558,5558,B_rej,534,52,5025,914,0.011283264,0,0.0,1.0
5559,5559,B_acc,534,52,5026,915,0.75372005,1,0.0,1.0
5560,5560,B_acc,534,52,5027,916,0.98177195,1,1.0,1.0
5561,5561,B_acc,534,52,5028,917,0.9778301,1,1.0,1.0
5562,5562,B_rej,534,52,5029,917,0.198042,0,0.0,1.0
5563,5563,B_rej,534,52,5030,917,0.46844032,0,1.0,1.0
5564,5564,B_acc,534,52,5031,918,0.62241435,1,0.0,1.0
5565,5565,B_acc,534,52,5032,919,0.61627823,1,1.0,1.0
5566,5566,B_rej,534,52,5033,919,0.0004599585,0,0.0,1.0
5567,5567,B_rej,534,52,5034,919,0.002868713,0,0.0,1.0
5568,5568,A_rej,535,52,5034,919,0.005231052,0,0.0,0.0
5569,5569,B_rej,535,52,5035,919,0.27000493,0,1.0,1.0
5570,5570,B_rej,535,52,5036,919,0.0029948228,0,0.0,1.0
5571,5571,B_rej,535,52,5037,919,0.43852988,0,0.0,1.0
5572,5572,B_rej,535,52,5038,919,0.082239136,0,0.0,1.0
5573,5573,B_rej,535,52,5039,919,0.45124236,0,1.0,1.0
5574,5574,B_rej,535,52,5040,919,0.0018625063,0,0.0,1.0
5575,5575,B_rej,535,52,5041,919,0.0005224262,0,0.0,1.0
5576,5576,B_rej,535,52,5042,919,0.0027060928,0,0.0,1.0
5577,5577,B_rej,535,52,5043,919,0.3030753,0,0.0,1.0
5578,5578,B_rej,535,52,5044,919,0.11332744,0,0.0,1.0
5579,5579,B_rej,535,52,5045,919,0.002535695,0,0.0,1.0
5580,5580,B_rej,535,52,5046,919,0.02899628,0,0.0,1.0
5581,5581,A_rej,536,52,5046,919,0.0013429105,0,0.0,0.0
5582,5582,B_rej,536,52,5047,919,0.08822379,0,0.0,1.0
5583,5583,B_rej,536,52,5048,919,0.004725002,0,0.0,1.0
5584,5584,B_rej,536,52,5049,919,0.27779645,0,0.0,1.0
5585,5585,B_rej,536,52,5050,919,0.46051496,0,0.0,1.0
5586,5586,B_rej,536,52,5051,919,0.012169064,0,0.0,1.0
5587,5587,B_rej,536,52,5052,919,1.1925751e-05,0,0.0,1.0
5588,5588,A_rej,537,52,5052,919,0.018071583,0,0.0,0.0
5589,5589,B_rej,537,52,5053,919,0.007088329,0,0.0,1.0
5590,5590,B_rej,537,52,5054,919,0.04827323,0,0.0,1.0
5591,5591,B_rej,537,52,5055,919,0.44367024,0,0.0,1.0
5592,5592,B_rej,537,52,5056,919,0.064761385,0,0.0,1.0
5593,5593,B_rej,537,52,5057,919,0.008211363,0,0.0,1.0
5594,5594,B_rej,537,52,5058,919,0.18824908,0,0.0,1.0
5595,5595,B_rej,537,52,5059,919,0.026388895,0,0.0,1.0
5596,5596,B_rej,537,52,5060,919,0.0015438888,0,0.0,1.0
5597,5597,B_acc,537,52,5061,920,0.72005254,1,1.0,1.0
5598,5598,B_rej,537,52,5062,920,0.096458405,0,0.0,1.0
5599,5599,B_rej,537,52,5063,920,0.38477144,0,1.0,1.0
5600,5600,B_acc,537,52,5064,921,0.83146626,1,1.0,1.0
5601,5601,B_rej,537,52,5065,921,0.2948506,0,1.0,1.0
5602,5602,B_rej,537,52,5066,921,0.0046916474,0,0.0,1.0
5603,5603,B_rej,537,52,5067,921,0.012381528,0,0.0,1.0
5604,5604,B_rej,537,52,5068,921,2.6395305e-06,0,0.0,1.0
5605,5605,B_rej,537,52,5069,921,0.05980901,0,0.0,1.0
5606,5606,B_rej,537,52,5070,921,0.09893001,0,0.0,1.0
5607,5607,B_rej,537,52,5071,921,0.060079608,0,0.0,1.0
5608,5608,B_rej,537,52,5072,921,0.02167801,0,0.0,1.0
5609,5609,B_rej,537,52,5073,921,0.0055479594,0,0.0,1.0
5610,5610,B_rej,537,52,5074,921,0.005099487,0,0.0,1.0
5611,5611,B_rej,537,52,5075,921,0.27874538,0,0.0,1.0
5612,5612,B_rej,537,52,5076,921,0.2454887,0,0.0,1.0
5613,5613,B_rej,537,52,5077,921,0.0021577012,0,1.0,1.0
5614,5614,B_rej,537,52,5078,921,0.45303568,0,1.0,1.0
5615,5615,B_acc,537,52,5079,922,0.57780886,1,1.0,1.0
5616,5616,A_rej,538,52,5079,922,0.01239218,0,0.0,0.0
5617,5617,B_rej,538,52,5080,922,0.11695485,0,0.0,1.0
5618,5618,A_rej,539,52,5080,922,0.0026556535,0,0.0,0.0
5619,5619,B_acc,539,52,5081,923,0.9391642,1,1.0,1.0
5620,5620,B_rej,539,52,5082,923,0.003833436,0,0.0,1.0
5621,5621,B_rej,539,52,5083,923,0.14825962,0,0.0,1.0
5622,5622,B_rej,539,52,5084,923,0.0004540215,0,0.0,1.0
5623,5623,B_rej,539,52,5085,923,0.00031087565,0,0.0,1.0
5624,5624,B_rej,539,52,5086,923,0.023314286,0,0.0,1.0
5625,5625,A_acc,540,53,5086,923,0.5668937,1,0.0,0.0
5626,5626,B_rej,540,53,5087,923,0.32209876,0,0.0,1.0
5627,5627,B_acc,540,53,5088,924,0.6439495,1,1.0,1.0
5628,5628,B_acc,540,53,5089,925,0.7318789,1,1.0,1.0
5629,5629,B_rej,540,53,5090,925,0.33854005,0,0.0,1.0
5630,5630,B_rej,540,53,5091,925,0.033738654,0,0.0,1.0
5631,5631,B_acc,540,53,5092,926,0.5475219,1,1.0,1.0
5632,5632,B_rej,540,53,5093,926,0.38468283,0,0.0,1.0
5633,5633,B_acc,540,53,5094,927,0.6382818,1,0.0,1.0
5634,5634,B_rej,540,53,5095,927,0.47489613,0,0.0,1.0
5635,5635,B_rej,540,53,5096,927,0.00059937587,0,0.0,1.0
5636,5636,B_acc,540,53,5097,928,0.59275466,1,1.0,1.0
5637,5637,A_rej,541,53,5097,928,0.022447169,0,0.0,0.0
5638,5638,B_rej,541,53,5098,928,0.014576304,0,0.0,1.0
5639,5639,B_rej,541,53,5099,928,0.020234955,0,0.0,1.0
5640,5640,B_acc,541,53,5100,929,0.53633904,1,0.0,1.0
5641,5641,B_rej,541,53,5101,929,0.37699988,0,0.0,1.0
5642,5642,A_rej,542,53,5101,929,0.004806572,0,0.0,0.0
5643,5643,B_rej,542,53,5102,929,0.0125215165,0,0.0,1.0
5644,5644,B_rej,542,53,5103,929,0.18507074,0,0.0,1.0
5645,5645,B_rej,542,53,5104,929,0.0013164005,0,0.0,1.0
5646,5646,B_rej,542,53,5105,929,0.29919797,0,1.0,1.0
5647,5647,B_acc,542,53,5106,930,0.95556086,1,1.0,1.0
5648,5648,B_rej,542,53,5107,930,0.053312503,0,1.0,1.0
5649,5649,A_rej,543,53,5107,930,0.00059840863,0,0.0,0.0
5650,5650,B_rej,543,53,5108,930,0.0026311683,0,0.0,1.0
5651,5651,B_rej,543,53,5109,930,0.0083771255,0,0.0,1.0
5652,5652,B_rej,543,53,5110,930,0.15158011,0,0.0,1.0
5653,5653,B_rej,543,53,5111,930,0.015461165,0,0.0,1.0
5654,5654,B_rej,543,53,5112,930,0.29335284,0,0.0,1.0
5655,5655,B_rej,543,53,5113,930,0.29445326,0,1.0,1.0
5656,5656,B_rej,543,53,5114,930,0.28028056,0,0.0,1.0
5657,5657,B_rej,543,53,5115,930,0.00079936004,0,0.0,1.0
5658,5658,B_rej,543,53,5116,930,0.0011221713,0,0.0,1.0
5659,5659,B_rej,543,53,5117,930,0.07204609,0,0.0,1.0
5660,5660,B_rej,543,53,5118,930,0.33637097,0,1.0,1.0
5661,5661,B_acc,543,53,5119,931,0.7793915,1,1.0,1.0
5662,5662,B_rej,543,53,5120,931,0.35393152,0,0.0,1.0
5663,5663,B_rej,543,53,5121,931,0.27721807,0,0.0,1.0
5664,5664,B_rej,543,53,5122,931,0.0061138794,0,0.0,1.0
5665,5665,B_rej,543,53,5123,931,0.05161308,0,0.0,1.0
5666,5666,B_rej,543,53,5124,931,0.4089512,0,0.0,1.0
5667,5667,B_rej,543,53,5125,931,0.014866463,0,0.0,1.0
5668,5668,B_rej,543,53,5126,931,0.10963279,0,0.0,1.0
5669,5669,B_rej,543,53,5127,931,2.2453032e-05,0,0.0,1.0
5670,5670,B_rej,543,53,5128,931,0.49330476,0,0.0,1.0
5671,5671,B_rej,543,53,5129,931,0.020446435,0,0.0,1.0
5672,5672,B_acc,543,53,5130,932,0.5072123,1,0.0,1.0
5673,5673,B_rej,543,53,5131,932,0.32996258,0,0.0,1.0
5674,5674,B_rej,543,53,5132,932,4.312232e-06,0,0.0,1.0
5675,5675,B_rej,543,53,5133,932,0.008310523,0,0.0,1.0
5676,5676,B_rej,543,53,5134,932,0.0022608645,0,0.0,1.0
5677,5677,B_rej,543,53,5135,932,0.1124734,0,0.0,1.0
5678,5678,B_rej,543,53,5136,932,0.031907402,0,0.0,1.0
5679,5679,B_rej,543,53,5137,932,0.16884914,0,0.0,1.0
5680,5680,A_rej,544,53,5137,932,0.002740934,0,0.0,0.0
5681,5681,B_rej,544,53,5138,932,0.17353065,0,0.0,1.0
5682,5682,B_rej,544,53,5139,932,0.004371521,0,0.0,1.0
5683,5683,B_rej,544,53,5140,932,1.6980579e-05,0,0.0,1.0
5684,5684,B_rej,544,53,5141,932,0.0009893356,0,0.0,1.0
5685,5685,B_rej,544,53,5142,932,0.13452013,0,0.0,1.0
5686,5686,B_rej,544,53,5143,932,0.14649865,0,0.0,1.0
5687,5687,B_rej,544,53,5144,932,0.0027231083,0,0.0,1.0
5688,5688,B_rej,544,53,5145,932,0.23813094,0,0.0,1.0
5689,5689,B_rej,544,53,5146,932,0.008199869,0,0.0,1.0
5690,5690,B_acc,544,53,5147,933,0.9996886,1,1.0,1.0
5691,5691,B_rej,544,53,5148,933,1.8818298e-05,0,0.0,1.0
5692,5692,B_rej,544,53,5149,933,0.042916577,0,0.0,1.0
5693,5693,A_rej,545,53,5149,933,0.056662288,0,0.0,0.0
5694,5694,B_rej,545,53,5150,933,0.035966042,0,0.0,1.0
5695,5695,B_rej,545,53,5151,933,0.22683772,0,0.0,1.0
5696,5696,B_rej,545,53,5152,933,0.4638597,0,1.0,1.0
5697,5697,B_rej,545,53,5153,933,0.019361611,0,0.0,1.0
5698,5698,A_rej,546,53,5153,933,0.0021863875,0,0.0,0.0
5699,5699,B_rej,546,53,5154,933,0.41864005,0,1.0,1.0
5700,5700,B_acc,546,53,5155,934,0.5400013,1,0.0,1.0
5701,5701,B_rej,546,53,5156,934,0.0028797965,0,0.0,1.0
5702,5702,B_acc,546,53,5157,935,0.5912135,1,1.0,1.0
5703,5703,B_rej,546,53,5158,935,0.0074565485,0,0.0,1.0
5704,5704,B_rej,546,53,5159,935,0.4549629,0,1.0,1.0
5705,5705,B_rej,546,53,5160,935,0.00083540817,0,0.0,1.0
5706,5706,B_acc,546,53,5161,936,0.54472965,1,1.0,1.0
5707,5707,B_rej,546,53,5162,936,0.00019290246,0,0.0,1.0
5708,5708,B_rej,546,53,5163,936,0.15155096,0,0.0,1.0
5709,5709,B_rej,546,53,5164,936,0.0001454247,0,0.0,1.0
5710,5710,B_rej,546,53,5165,936,0.44393975,0,1.0,1.0
5711,5711,B_rej,546,53,5166,936,0.40556374,0,0.0,1.0
5712,5712,B_acc,546,53,5167,937,0.9949827,1,1.0,1.0
5713,5713,B_acc,546,53,5168,938,0.6458998,1,1.0,1.0
5714,5714,B_rej,546,53,5169,938,0.09740029,0,0.0,1.0
5715,5715,B_rej,546,53,5170,938,0.03438653,0,0.0,1.0
5716,5716,B_rej,546,53,5171,938,0.029241167,0,0.0,1.0
5717,5717,B_rej,546,53,5172,938,0.11146692,0,0.0,1.0
5718,5718,B_rej,546,53,5173,938,0.0028738761,0,0.0,1.0
5719,5719,B_acc,546,53,5174,939,0.5599446,1,1.0,1.0
5720,5720,B_rej,546,53,5175,939,0.005112536,0,0.0,1.0
5721,5721,B_acc,546,53,5176,940,0.68124187,1,0.0,1.0
5722,5722,A_rej,547,53,5176,940,0.0018991585,0,0.0,0.0
5723,5723,B_rej,547,53,5177,940,0.044689897,0,0.0,1.0
5724,5724,B_rej,547,53,5178,940,0.005407818,0,0.0,1.0
5725,5725,B_acc,547,53,5179,941,0.5109038,1,1.0,1.0
5726,5726,B_rej,547,53,5180,941,0.03932306,0,0.0,1.0
5727,5727,B_rej,547,53,5181,941,0.15333635,0,0.0,1.0
5728,5728,B_rej,547,53,5182,941,0.0011398548,0,0.0,1.0
5729,5729,B_rej,547,53,5183,941,0.32354647,0,0.0,1.0
5730,5730,B_rej,547,53,5184,941,0.30783534,0,1.0,1.0
5731,5731,B_rej,547,53,5185,941,0.0006475985,0,0.0,1.0
5732,5732,B_rej,547,53,5186,941,0.013966384,0,0.0,1.0
5733,5733,B_acc,547,53,5187,942,0.5722993,1,1.0,1.0
5734,5734,B_rej,547,53,5188,942,0.028301891,0,0.0,1.0
5735,5735,B_acc,547,53,5189,943,0.632325,1,1.0,1.0
5736,5736,B_rej,547,53,5190,943,0.010400032,0,0.0,1.0
5737,5737,B_rej,547,53,5191,943,0.015343721,0,0.0,1.0
5738,5738,B_rej,547,53,5192,943,0.41886234,0,0.0,1.0
5739,5739,A_rej,548,53,5192,943,0.028796628,0,0.0,0.0
5740,5740,A_rej,549,53,5192,943,1.4358508e-06,0,0.0,0.0
5741,5741,B_rej,549,53,5193,943,0.29051226,0,0.0,1.0
5742,5742,B_rej,549,53,5194,943,0.0003547,0,0.0,1.0
5743,5743,B_rej,549,53,5195,943,0.013679192,0,0.0,1.0
5744,5744,B_rej,549,53,5196,943,0.45327958,0,0.0,1.0
5745,5745,B_rej,549,53,5197,943,0.16679138,0,0.0,1.0
5746,5746,B_rej,549,53,5198,943,0.031636912,0,0.0,1.0
5747,5747,B_rej,549,53,5199,943,0.00059103034,0,0.0,1.0
5748,5748,B_rej,549,53,5200,943,0.090326786,0,0.0,1.0
5749,5749,B_rej,549,53,5201,943,0.36651078,0,0.0,1.0
5750,5750,B_rej,549,53,5202,943,0.30074567,0,0.0,1.0
5751,5751,A_acc,550,54,5202,943,0.578761,1,1.0,0.0
5752,5752,A_acc,551,55,5202,943,0.93042743,1,1.0,0.0
5753,5753,B_rej,551,55,5203,943,0.27572027,0,0.0,1.0
5754,5754,B_rej,551,55,5204,943,0.2856822,0,0.0,1.0
5755,5755,B_rej,551,55,5205,943,0.16306373,0,0.0,1.0
5756,5756,A_rej,552,55,5205,943,0.39649063,0,1.0,0.0
5757,5757,B_rej,552,55,5206,943,0.411899,0,0.0,1.0
5758,5758,B_rej,552,55,5207,943,0.011979867,0,0.0,1.0
5759,5759,B_rej,552,55,5208,943,0.106766425,0,0.0,1.0
5760,5760,B_acc,552,55,5209,944,0.6320398,1,0.0,1.0
5761,5761,B_rej,552,55,5210,944,0.33359542,0,0.0,1.0
5762,5762,B_acc,552,55,5211,945,0.56755316,1,0.0,1.0
5763,5763,B_rej,552,55,5212,945,0.0011806587,0,0.0,1.0
5764,5764,B_rej,552,55,5213,945,0.36478806,0,0.0,1.0
5765,5765,B_rej,552,55,5214,945,0.14531307,0,0.0,1.0
5766,5766,B_rej,552,55,5215,945,0.014633316,0,0.0,1.0
5767,5767,B_acc,552,55,5216,946,0.63212395,1,1.0,1.0
5768,5768,B_acc,552,55,5217,947,0.99828315,1,1.0,1.0
5769,5769,B_rej,552,55,5218,947,0.0026433684,0,0.0,1.0
5770,5770,B_rej,552,55,5219,947,0.040375967,0,0.0,1.0
5771,5771,B_rej,552,55,5220,947,0.04525368,0,0.0,1.0
5772,5772,B_rej,552,55,5221,947,0.02983521,0,0.0,1.0
5773,5773,B_rej,552,55,5222,947,0.44203174,0,0.0,1.0
5774,5774,B_rej,552,55,5223,947,0.008308955,0,0.0,1.0
5775,5775,B_rej,552,55,5224,947,0.35843697,0,0.0,1.0
5776,5776,B_rej,552,55,5225,947,0.13604006,0,0.0,1.0
5777,5777,B_rej,552,55,5226,947,0.0050872047,0,0.0,1.0
5778,5778,B_acc,552,55,5227,948,0.7806189,1,1.0,1.0
5779,5779,B_rej,552,55,5228,948,0.32714367,0,0.0,1.0
5780,5780,B_rej,552,55,5229,948,0.12407656,0,1.0,1.0
5781,5781,B_rej,552,55,5230,948,0.00014368068,0,0.0,1.0
5782,5782,B_rej,552,55,5231,948,0.011459302,0,0.0,1.0
5783,5783,B_rej,552,55,5232,948,0.35635203,0,0.0,1.0
5784,5784,B_rej,552,55,5233,948,0.1475739,0,0.0,1.0
5785,5785,A_rej,553,55,5233,948,9.926446e-05,0,0.0,0.0
5786,5786,B_rej,553,55,5234,948,0.040613748,0,0.0,1.0
5787,5787,B_acc,553,55,5235,949,0.54369885,1,1.0,1.0
